,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
lansing,0.0,0.0,0.0,0.0,0.0,0.0866646532673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.029820908299949482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
largely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020608329932339204,0.02707148005371501,0.03065069830401873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
largest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053260750459753245,0.0,0.0,0.0,0.0,0.0
last,0.0,0.0,0.05819512931559309,0.0,0.0,0.0,0.0,0.0,0.03317547875055431,0.11575807799375458,0.08689253353246533,0.0,0.0,0.0,0.0,0.0,0.023392109793683627,0.0,0.0,0.0,0.0,0.0,0.022967270529442998,0.0
late,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038086519711252674,0.0,0.0,0.0,0.0,0.02732377608670152,0.040081747958925114,0.0,0.05370979315438106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lately,0.0,0.0,0.0,0.07816754197305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
later,0.0,0.0,0.0,0.0,0.028498759930564707,0.0,0.0,0.0,0.0,0.020608329932339204,0.02707148005371501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041343451491491844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029151367002432524,0.0,0.02417510776691442,0.0,0.0,0.0,0.0,0.0
launch,0.0,0.0,0.0,0.0,0.028498759930564707,0.0,0.0,0.0,0.0,0.020608329932339204,0.02707148005371501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launched,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laurels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
law,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125172583899596,0.0
lawmakers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041343451491491844,0.0,0.02707148005371501,0.06130139660803746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05212428209574476,0.0,0.0,0.0,0.0,0.0,0.0
leak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leap,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
least,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964427606680086,0.0,0.01898485820289005,0.0,0.02823611437859526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026367167398260616,0.0
leaving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020608329932339204,0.0,0.0,0.0,0.0296603422882761,0.0,0.0,0.0,0.0,0.0,0.014789948430002078,0.0,0.0,0.0,0.0
left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05130258746920877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legislation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562586291949798,0.0
lends,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
less,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675272767975704,0.0,0.06534540008664327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
let,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
lets,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
level,0.0,0.0,0.0,0.0,0.028498759930564707,0.0,0.0,0.0,0.041343451491491844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05118042840689953,0.0,0.0,0.0
levy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10292081131197696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lexus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851616714399739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liaison,0.0,0.0,0.0,0.0,0.0,0.0866646532673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
licensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10687758875849393,0.0
lifted,0.0,0.0,0.09026983406330165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10359711374573398,0.0,0.016536868284822082,0.021723133383116332,0.024595227384048585,0.0,0.0,0.0,0.0,0.023392109793683627,0.0,0.0,0.0,0.041069024326785664,0.0,0.0,0.0
likelihood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
likely,0.0,0.024470646268270047,0.0,0.0,0.0,0.0,0.0,0.0,0.08268690298298369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029579896860004156,0.0,0.0,0.0,0.0
limit,0.0,0.024470646268270047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02707148005371501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014789948430002078,0.0,0.0,0.0,0.0
limitations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
line,0.0,0.0,0.0,0.0,0.026253700227836112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02732377608670152,0.0,0.0,0.0,0.0,0.0,0.02724966794432279,0.04714856464634751,0.0,0.0,0.0
list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851616714399739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
listed,0.0,0.0,0.0,0.0,0.0,0.0866646532673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
listening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07383675967954756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
little,0.0,0.0,0.0798886414872735,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
live,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356516016171508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ll,0.0,0.0,0.0,0.062800048669966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03065069830401873,0.039100784923709005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loaded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370454116556606,0.0,0.0,0.0
lobbying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lobbyists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05212428209574476,0.0,0.0,0.0,0.0,0.0,0.0
location,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036818249003505894,0.0,0.0,0.0,0.0
lockout,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logistical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249388578234883,0.05647222875719052,0.0720410494043422,0.0,0.040081747958925114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longer,0.0,0.0,0.0,0.0,0.026253700227836112,0.0,0.0,0.0,0.0,0.0,0.0,0.02823611437859526,0.0,0.0,0.0,0.043308581130422165,0.0,0.0,0.0,0.013624833972161394,0.0,0.0,0.0,0.0
look,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05830273400486505,0.0,0.02417510776691442,0.0,0.05118042840689953,0.0,0.0,0.0
looking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267270004332164,0.0,0.0,0.0,0.0,0.026630375229876622,0.0,0.0,0.0,0.0,0.0
looks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09733789420342455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
looming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851616714399739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
losing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,0.0,0.0,0.07252306813688762,0.062800048669966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029151367002432524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04121665986467841,0.05414296010743002,0.0,0.0,0.0,0.13052789924077204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.029820908299949482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04540269803557015,0.029820908299949482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379697164057801,0.0,0.0,0.0,0.02732377608670152,0.040081747958925114,0.0,0.0,0.0,0.0,0.0,0.04714856464634751,0.0,0.0,0.0
lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023196378586340972,0.026263255661862838,0.0,0.02541466249182396,0.0,0.0,0.0,0.0,0.0,0.01267286614452052,0.04385429208827621,0.0,0.0,0.0
lowest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02707148005371501,0.0,0.0,0.0,0.04350929974692402,0.047012072426295654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luxury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17228772410704757,0.0,0.0,0.05178670312939754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machine,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05212428209574476,0.0,0.0,0.0,0.0,0.0,0.0
made,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038086519711252674,0.0,0.0,0.0,0.0,0.0,0.0,0.043308581130422165,0.02685489657719053,0.03857786335276304,0.0,0.0,0.0,0.0,0.0,0.0
main,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
maintained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029151367002432524,0.04187681190778724,0.0,0.014789948430002078,0.0,0.0,0.0,0.0
majority,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
make,0.0,0.0,0.0,0.0,0.024419352886467145,0.0,0.0,0.036874328525214745,0.0,0.0,0.023196378586340972,0.07878976698558851,0.0,0.0,0.07456246846893314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maker,0.0,0.0,0.0,0.053810641357573755,0.0,0.0,0.0,0.0,0.03542541268374658,0.0,0.023196378586340972,0.0,0.0,0.0,0.0,0.0,0.0,0.07176485224114823,0.02071460263769302,0.0,0.0,0.0,0.0,0.0
makes,0.0,0.02096783677748451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017658385215519892,0.0,0.0,0.03350376884875862,0.02541466249182396,0.0,0.0,0.02497854361697513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
making,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031226497326995208,0.0,0.020446950340106504,0.023150315567096375,0.0,0.0,0.0,0.0,0.0,0.06325868343965946,0.018259335174730815,0.01117077235825121,0.0,0.0,0.021617997352458538,0.0
management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048668947101712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036818249003505894,0.0,0.0,0.0,0.0
manufacturer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046129896308531634,0.0,0.016292042216271386,0.0,0.0,0.0,0.0
manufacturers,0.0,0.02695592915343542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03258408443254277,0.0,0.0,0.0,0.0
manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374865705042949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805652168233916,0.02497854361697513,0.035882426120574115,0.1035730131884651,0.0,0.0,0.0,0.0,0.0
many,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06516940014934901,0.0,0.12550352837701065,0.02380052994659553,0.0,0.037724184932142274,0.023392109793683627,0.0,0.019398979646841515,0.0,0.0,0.0,0.0,0.0
march,0.0,0.02096783677748451,0.0,0.0,0.04883870577293429,0.0,0.0,0.0,0.0,0.017658385215519892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01267286614452052,0.04385429208827621,0.0,0.0,0.0
mark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06635095750110862,0.033073736569644165,0.043446266766232665,0.0,0.0,0.0,0.03491343361844438,0.0,0.0,0.0,0.03879795929368303,0.0,0.041069024326785664,0.0,0.0,0.0
markets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09027264107729406,0.0,0.0,0.0,0.0,0.0
markings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036818249003505894,0.0,0.0,0.0,0.0
mass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541562480637466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massive,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060181760718196045,0.0,0.0,0.0,0.0,0.0
match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
materialized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04307193102676189,0.03267270004332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matthias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07630216208188217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
may,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032503675579075395,0.062452994653990415,0.0,0.0,0.0,0.029532622745705735,0.02240230473677842,0.0,0.10652393312578176,0.0,0.0,0.0,0.01117077235825121,0.03865631564823299,0.0,0.0,0.0
me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036818249003505894,0.0,0.0,0.0,0.0
mean,0.0,0.0,0.0,0.0,0.03139314529037059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026630375229876622,0.0,0.0,0.0,0.0,0.0
means,0.0,0.02254291109767063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02823611437859526,0.10806157410651329,0.0,0.040081747958925114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meanwhile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12825646867302193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
measure,0.0,0.02695592915343542,0.0,0.0,0.0,0.0,0.0,0.047405070816534584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
measures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370454116556606,0.0,0.0,0.0
mechanism,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045542366848243206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046129896308531634,0.0,0.0,0.0,0.0,0.0,0.0
median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05522737350525884,0.0,0.0,0.0,0.0
meet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296603422882761,0.0,0.0,0.029151367002432524,0.0,0.02417510776691442,0.0,0.0,0.0,0.0,0.0
meeting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036818249003505894,0.0,0.0,0.0,0.0
meets,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
member,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
mentioned,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
met,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016292042216271386,0.0,0.0,0.0,0.0
meteoric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
mi,0.0,0.0,0.0,0.0,0.0,0.0866646532673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
